distance,height
0.85,-0.0031279445073322367
0.86,0.002838962737622283
0.87,-0.006270527478259567
0.88,-0.003153790167415487
0.89,0.004731421806812004
0.9,-0.005883203005670339
0.91,0.0004098832322805574
0.92,-0.007256241717537886
0.93,-0.0018199505325926582
0.9400000000000001,-0.007684945201000232
0.9500000000000001,-0.001400124686616629
0.96,-0.004309791836164203
0.97,0.008335931078093729
0.98,-0.00016088900094636885
0.99,-0.006786340018271435
1.0,-0.004866750434948453
1.01,0.007623610902219155
1.02,0.008451877986740167
1.03,0.008870341730155515
1.04,0.0015027330386631968
1.05,0.009267100628610353
1.06,0.00023560498097056036
1.07,-0.008851657220869407
1.08,-0.004719442166286054
1.09,-0.001506509731797832
1.1,0.0023631708101196167
1.11,-0.0009767922881834586
1.12,-0.00010554384084050447
1.1300000000000001,-0.0005173845610883018
1.1400000000000001,-0.00040372836920537364
1.1500000000000001,-0.007381511283502571
1.16,-0.008325219961038494
1.17,-0.0025745012956202105
1.18,0.006524627628473842
1.19,-0.0027784032634000757
1.2,-0.0026240183315051806
1.21,0.004560031462422003
1.22,-0.005506675963998862
1.23,0.0018863793266504763
1.24,0.0016183576256515852
1.25,0.0015186871372159325
1.26,0.0073315669231520785
1.27,0.008715644340472182
1.28,0.0016949625998458548
1.29,-0.00048718557089727325
1.3,0.009116127543604599
1.31,-0.008053119301337166
1.32,-0.0034789482457775953
1.33,0.0026930351047678176
1.34,-0.009374002250518576
1.35,0.005010159786833165
1.36,0.00204906842824238
1.37,-0.0036621530984617887
1.3800000000000001,-0.0016519260734282181
1.3900000000000001,-0.004150343650243609
1.4000000000000001,-0.009936960604514131
1.41,-0.001782733019912228
1.42,-0.006499002202431143
1.43,-0.0036004650463761466
1.44,0.006825968891300481
1.45,0.008118119431382796
1.46,0.0023533227449003165
1.47,-0.0037237611695718816
1.48,-0.00758511213007213
1.49,0.00829657634234328
1.5,-0.004005664674026759
1.51,0.0042573820125586075
1.52,-0.004908110203595424
1.53,-0.00020603179524343596
1.54,0.0031109529531296413
1.55,0.0021198191485523737
1.56,-0.009607136521755795
1.57,-0.009664019344544616
1.58,-0.005191392215754349
1.59,-0.0012190179653153565
1.6,-0.001362238426776144
1.61,0.008345624126963368
1.62,0.00779673910135383
1.6300000000000001,-0.009463865949276817
1.6400000000000001,-0.0008904032595452721
1.6500000000000001,-0.0029382099590914094
1.6600000000000001,-0.004542103278227967
1.67,0.004587989828703612
1.68,0.0011688526606856379
1.69,-0.0014192302989134587
1.7,0.0036105738334742954
1.71,-0.00725900752109193
1.72,-0.006522780697225275
1.73,0.0038548003586353526
1.74,0.0030004063793764926
1.75,0.004540361118156359
1.76,-0.0021177337113344134
1.77,0.007084045160324183
1.78,-0.006456556505523446
1.79,0.00990799132780889
1.8,-4.620023838398414e-05
1.81,0.004038029344250977
1.82,-0.0036207143451169443
1.83,-0.002762727376824938
1.84,0.0007037856582134301
1.85,0.005409120021412616
1.86,-0.0027199789033564995
1.87,0.006770990914754164
1.8800000000000001,-0.005925644831562169
1.8900000000000001,0.0023157679201023813
1.9000000000000001,0.002969334924842186
1.9100000000000001,-0.008830605332414402
1.92,0.005523215938923543
1.93,-0.005857659412546818
1.94,-0.005464408003503083
1.95,0.004366551203550381
1.96,-0.001237015809405162
1.97,-0.0036028542393860153
1.98,-0.009061708498341023
1.99,0.0025517963811890563
2.0,0.0001097466948762546
2.0100000000000002,0.00046810956099907486
2.02,-0.008805377872083991
2.0300000000000002,0.004637857382658846
2.04,-0.007462003883462936
2.05,-0.005171655380658311
2.06,-0.002757876661972236
2.07,0.004685886836044723
2.08,0.009751904728447012
2.09,0.0019464433933617676
2.1,-0.0050405712222074215
2.11,0.004656850470278877
2.12,-0.0065327672451793405
2.13,-0.005806816267672082
2.14,0.0023066334885641134
2.15,0.0066378261770531025
2.16,-0.00275244623263909
2.17,-0.007963624547358503
2.18,0.009846467234556783
2.19,-0.006098001701210958
2.2,0.004936976613219634
2.21,-0.0068811032643327115
2.22,0.00997845277419246
2.23,-0.0018311300479380774
2.24,-0.006643354134965996
2.25,0.004110160344408489
2.2600000000000002,0.0009033513696880234
2.27,-0.006071587256847557
2.2800000000000002,-0.0008996263924983521
2.29,-0.002347987504036337
2.3000000000000003,-0.0041524071327205345
2.31,-0.0003984534698387391
2.32,-0.00532579495735664
2.33,-0.007747969386865299
2.34,0.002920828873082473
2.35,-0.009392578048078068
2.36,-0.009197240607434636
2.37,-0.006823456304054576
2.38,0.00344538474570936
2.39,0.003539203826938387
2.4,-0.0006538333416864876
2.41,0.008289519037132707
2.42,-0.008888866535392241
2.43,0.009036428425944891
2.44,0.00216182425657524
2.45,0.006051686677899662
2.46,0.007179180468473741
2.47,0.003392708515369325
2.48,0.006906212849877783
2.49,-0.0009894314221773823
2.5,-0.008949695497007614
2.5100000000000002,0.006527253122695033
2.52,0.002269796182120403
2.5300000000000002,0.0015416173200216016
2.54,0.007852038982458854
2.5500000000000003,0.005954136646858227
2.56,0.003762007785883391
2.57,-0.007870108173254363
2.58,-0.006204648637532258
2.59,-0.008688505514774432
2.6,0.0028419235599500044
2.61,0.0015755594633297901
2.62,-0.006969630099852568
2.63,-0.007617541701714027
2.64,-0.0023974758834006352
2.65,-0.005593457942551732
2.66,-0.0016826135073818409
2.67,-0.0024538774012987383
2.68,0.00417763650335814
2.69,-0.004561460437481555
2.7,-0.007046477482719158
2.71,-0.0020245450751668927
2.72,-0.007667950815664999
2.73,0.004666899781427701
2.74,-0.000628324809235142
2.75,0.009793350745792009
2.7600000000000002,-0.008834103839183604
2.77,0.001734268012348019
2.7800000000000002,0.0016087826768171002
2.79,0.0026392912833942874
2.8000000000000003,0.0077592565456882975
2.81,0.0008038465040132413
2.82,0.009400829438215767
2.83,0.007012830209261455
2.84,0.000453015251046969
2.85,0.004972819335566217
2.86,-0.0004774404222555647
2.87,0.0037605033460942124
2.88,-0.009500612714992735
2.89,0.004493256663640166
2.9,0.007709854780676947
2.91,0.000265224026264433
2.92,0.006023466558704315
2.93,0.006925671896656703
2.94,-0.0058923529782322496
2.95,-0.0013249329195995554
2.96,0.006843775907137943
2.97,-0.0005305155397951292
2.98,0.00041063291966057097
2.99,-0.003815819311758519
3.0,0.004028069992267453
3.0100000000000002,-0.006797325210392365
3.02,-0.0007551063979696019
3.0300000000000002,0.009986720537862282
3.04,0.004990989640592327
3.0500000000000003,-0.004685183848842787
3.06,-0.00937704532099319
3.0700000000000003,-0.005022691575172984
3.08,0.00346598822170679
3.09,0.004745414622597553
3.1,-0.0029411423185149244
3.11,0.0027220141892044265
3.12,-0.0001549116702731588
3.13,-0.0068372020154669035
3.14,-0.009811002425201274
3.15,-0.008118626431866179
3.16,0.0025371682488326396
3.17,0.005873487539556544
3.18,0.009206386191806632
3.19,0.0026995427532848365
3.2,0.0002469825852594535
3.21,0.003008633063190342
3.22,-0.0019164526843706512
3.23,0.002091854156611197
3.24,-0.007237734482927267
3.25,-0.009796950477708715
3.2600000000000002,-0.002154574380451968
3.27,-0.007005915889726169
3.2800000000000002,0.0021306456138304886
3.29,-0.003174854336466422
3.3000000000000003,0.0028504127662948194
3.31,0.006478990285401632
3.3200000000000003,0.0016520115050583754
3.33,-0.005644838139092152
3.34,0.0091075525294832
3.35,0.0029835246043488934
3.36,-0.001237799822369096
3.37,-0.000547631164194564
3.38,-0.00809803311533935
3.39,-0.004659813115547067
3.4,0.009545305335729655
3.41,-0.008912991943561117
3.42,-0.004025002469347525
3.43,-0.0004843368317515775
3.44,-0.0060118421871266725
3.45,0.0014176809419828903
3.46,0.0022910933232095938
3.47,-0.003079828028994658
3.48,-0.008251534846770284
3.49,0.00788610372780339
3.5,0.008311643361677242
3.5100000000000002,0.008732384669509834
3.52,-0.003191452639911294
3.5300000000000002,-0.0031586512090450783
3.54,0.005819557534826733
3.5500000000000003,0.009083427004880936
3.56,-0.009651524179211158
3.5700000000000003,-0.008607290743486547
3.58,0.005613974842803012
3.59,0.009021656747504532
3.6,0.004608467775109943
3.61,0.009651882085708439
3.62,-0.003759658637306782
3.63,0.0007595361941919402
3.64,-0.002663688370292687
3.65,-0.00759737826935303
3.66,0.008295888936576469
3.67,0.0026208101278582894
3.68,0.0036312645428174632
3.69,-0.003288140969922899
3.7,-0.002551061452088308
3.71,0.00699263401322762
3.72,-0.006259150024455887
3.73,-0.009617748473322101
3.74,0.0006898218002378935
3.75,0.0024327426054630164
3.7600000000000002,0.009725686112289552
3.77,-0.009428033539909658
3.7800000000000002,0.00974972836205437
3.79,-0.008119258480803733
3.8000000000000003,0.00939951422756822
3.81,-0.0025615395944830286
3.8200000000000003,-0.009592168855258583
3.83,-0.001959339420516964
3.84,-0.008893933739445217
3.85,0.00233721418155659
3.86,-0.0020047209494405416
3.87,-0.0010796958117235602
3.88,0.0007382238400753232
3.89,-0.0012147450381482655
3.9,-0.0038021466288318444
3.91,0.006327334149504317
3.92,0.006244998597358548
3.93,0.0021911790564185657
3.94,0.0016716282949732469
3.95,0.0011213298558931956
3.96,-0.009142857076145754
3.97,-0.008292129629474714
3.98,0.004758609584209306
3.99,0.004616534712507631
4.0,-0.007585867320087751
4.01,0.007255134978718736
4.0200000000000005,0.002988839414691564
4.03,0.009732675584478939
4.04,-0.006248371349463238
4.05,-0.0026363679625274437
4.0600000000000005,0.0076847228133271415
4.07,-0.002244922088307473
4.08,0.0026278174350326342
4.09,0.009170047577021412
4.1,-0.001408050029530556
4.11,-0.007026612773139613
4.12,-0.005623371197345979
4.13,-0.005890155092289329
4.14,-0.005633940848306567
4.15,-0.003210137956476158
4.16,0.009997176295675194
4.17,0.0022705854600213148
4.18,-0.002872624750504737
4.19,0.006173213676463037
4.2,-0.008149252115552898
4.21,0.005916082676279513
4.22,-0.0030877900710292554
4.23,-0.0028451419905612067
4.24,-0.0010546214518945725
4.25,0.006565880963027895
4.26,0.009193378413386794
4.2700000000000005,-0.009082013223138697
4.28,-0.0021480391701626106
4.29,0.005877881056014797
4.3,0.007528200792700298
4.3100000000000005,0.00041389886510285155
4.32,-0.004456972878443315
4.33,-0.0030578155766054424
4.34,-0.00632776044472698
4.3500000000000005,0.008134599793900474
4.36,0.009908477638107342
4.37,-0.0076483853941701745
4.38,0.0026330077763934458
4.39,-0.0034035760559778597
4.4,-0.0070732522900890694
4.41,-0.009421797170666093
4.42,-0.0026750248352455878
4.43,0.007789125718871049
4.44,0.0023839284087522113
4.45,-0.003305802627660708
4.46,-0.0053552382973370925
4.47,0.0021699725634218223
4.48,0.002384440672069244
4.49,0.0006558597258099225
4.5,-0.0001180412626355723
4.51,-0.007257470731118352
4.5200000000000005,-0.007638520851578743
4.53,0.006643316313092831
4.54,0.007759738601529851
4.55,0.006783083766100829
4.5600000000000005,0.0038525527056795465
4.57,-0.0027168143408912316
4.58,-0.007961737567046549
4.59,0.007580351617005666
4.6000000000000005,0.004366454644950708
4.61,0.002118041925430218
4.62,-0.0006866955456373124
4.63,-0.007790235453560068
4.64,-0.00301844005410318
4.65,-0.008901971511932637
4.66,-0.004339145437136511
4.67,-0.0016308753636149944
4.68,0.0016877578561524682
4.69,0.008062310248894507
4.7,-0.0024456536448955605
4.71,0.0027063106720761673
4.72,-0.0015233050218913038
4.73,0.008276316147434631
4.74,-0.0024223726921968726
4.75,-0.006795715509635365
4.76,-0.0013750191425176625
4.7700000000000005,-0.001089187031190552
4.78,0.001994273678658518
4.79,-0.0062286464250849915
4.8,0.006864515342741876
4.8100000000000005,0.0034827044709213936
4.82,0.0029871091183458747
4.83,0.007825334557813294
4.84,-0.0015587636719196548
4.8500000000000005,-0.007191954433332764
4.86,0.008106186979779618
4.87,0.0068506394647296995
4.88,0.0056188825939047175
4.89,0.00738894654465797
4.9,0.004216152036302748
4.91,-0.002440977297267552
4.92,0.008829803640794399
4.93,0.009242875351222412
4.94,-0.0016329679120269374
4.95,0.005754272571874696
4.96,0.0027236214577979357
4.97,0.00880571916111741
4.98,0.0039135599351328605
4.99,0.007216104144661622
5.0,-0.004592429426339915
5.01,0.0034067350899739026
5.0200000000000005,9.059653636908291e-05
5.03,-0.0034766539712242413
5.04,-0.009936025776066068
5.05,0.0020248168712819984
5.0600000000000005,-0.008268181330559756
5.07,-0.004558626586811976
5.08,-0.005044668640021732
5.09,-0.001647367800358561
5.1000000000000005,-0.0016155007866975307
5.11,-0.00912646761792929
5.12,-0.0051222385924983025
5.13,0.005780534189484413
5.14,0.0052732151795707
5.15,0.007680906881636881
5.16,-0.004620222450428555
5.17,0.009547245348505434
5.18,-0.006430995810902262
5.19,-0.009323339490778713
5.2,-0.005752925325506886
5.21,-0.008573896270886335
5.22,-0.006741964678085057
5.23,0.009216822104157073
5.24,-0.009831177657833999
5.25,0.00010762139795119675
5.26,-0.0029869930882430416
5.2700000000000005,0.008344582712667597
5.28,-0.0018327549601821775
5.29,0.002449304154995651
5.3,-0.0067710620961356546
5.3100000000000005,-7.500027563265774e-05
5.32,0.0034604332174422645
5.33,0.0002766050630673353
5.34,-0.0027329728665156884
5.3500000000000005,-0.002020375749638285
5.36,-0.007268457647389108
5.37,0.008402227480235091
5.38,0.009705439788663539
5.39,0.009463499909691806
5.4,0.009827116945615574
5.41,0.0032113998255481335
5.42,0.0002487069334167376
5.43,0.008417879078826853
5.44,0.00040532181382463284
5.45,0.007663137000959651
5.46,-0.00018488141061051046
5.47,-0.000619583891039905
5.48,-0.001163555959638662
5.49,-0.0069764996045127755
5.5,0.008377753268095178
5.51,-0.003160973223942605
5.5200000000000005,-0.00547337983856889
5.53,-0.008566819201670642
5.54,0.009095535106056851
5.55,0.009293258317307247
5.5600000000000005,0.006591334875642665
5.57,0.009793920979863204
5.58,0.0024117779815609874
5.59,0.006354123312950153
5.6000000000000005,0.004936681524321591
5.61,0.003930941115996997
5.62,0.006802742493029252
5.63,0.002792816017340936
5.64,0.009996970400714655
5.65,0.0036677591068813124
5.66,-0.0050043393886416345
5.67,0.005462757761257106
5.68,-0.008542622629641594
5.69,-0.0013923023249795448
5.7,-0.00527220202004137
5.71,0.0037575448076956827
5.72,0.00037609320786687744
5.73,-0.004733018943419616
5.74,-0.003101950180254189
5.75,0.00716999386724544
5.76,0.009683937329240859
5.7700000000000005,-0.00783748553991769
5.78,-0.002547344563016949
5.79,0.004360239415757961
5.8,0.006146020194122222
5.8100000000000005,0.006547040758966763
5.82,-0.0033765694556286106
5.83,0.005551785335915934
5.84,0.0061909441808853955
5.8500000000000005,-0.005282560903343285
5.86,0.007192322531882291
5.87,0.001215275420588923
5.88,-0.003981910365626533
5.89,0.005974081406302937
5.9,0.0037610546981491425
5.91,-0.006598503712907346
5.92,-2.9800357728444055e-06
5.93,0.00027431699408097913
5.94,0.0033799745630175935
5.95,-0.006294004564999087
5.96,-0.0066901710560280095
5.97,-0.009246716303759311
5.98,0.0011559083592634512
5.99,0.004914754618145936
6.0,0.0030806419362009348
6.01,0.00048545748202011296
6.0200000000000005,-0.005805090538736486
6.03,-0.0009921722076374068
6.04,-0.005618109939571954
6.05,0.009551245779807161
6.0600000000000005,-0.0033162893111812752
6.07,0.003102635470595654
6.08,-0.007488095921810552
6.09,0.00928821844164753
6.1000000000000005,0.008836105523220858
6.11,0.004484923957637152
6.12,-0.003651297179005186
6.13,-0.001009177075372538
6.140000000000001,0.002149214727897742
6.15,0.0005364211170651029
6.16,-0.006569099158684686
6.17,-0.008720276424518048
6.18,-0.008235415122309537
6.19,0.008161407209489885
6.2,-0.002136788019942746
6.21,0.002367103446981914
6.22,0.0013825878561584456
6.23,-0.008174217553537783
6.24,0.006539921389915432
6.25,-0.0031087068859645918
6.26,0.004846936547352828
6.2700000000000005,-0.00010208219593221823
6.28,0.003288016478440712
6.29,0.004748658744038714
6.3,-0.0023682718266982558
6.3100000000000005,0.0040865963835988815
6.32,0.004310654457927799
6.33,0.004111588931959056
6.34,0.004967254420181736
6.3500000000000005,-0.008319173508997486
6.36,-0.001998697225457728
6.37,-0.0072110517527113885
6.38,-0.006099748043627347
6.390000000000001,-0.006073108055734959
6.4,0.005789053812446104
6.41,-0.0054835493143667695
6.42,0.004737920322500233
6.43,0.003074849493380563
6.44,-0.005850405036099054
6.45,-0.006069866690309682
6.46,-0.0038293828873324975
6.47,0.0006264453693762568
6.48,-0.007125641818058215
6.49,-0.005856981720560704
6.5,0.007716559489813061
6.51,-0.009523488814561203
6.5200000000000005,-0.003065691304996723
6.53,0.0017547352457970393
6.54,-0.003566964239883825
6.55,0.004887362317686881
6.5600000000000005,-0.0015129584855796078
6.57,-0.000698411155109999
6.58,0.0068093959004764375
6.59,0.0010652517748579032
6.6000000000000005,0.0010851631042624217
6.61,-0.005638728074378028
6.62,0.006786587054326535
6.63,-0.009625297612586162
6.640000000000001,0.0024159305354125356
6.65,0.009441149686313476
6.66,0.009235547413809672
6.67,0.006090576529862541
6.68,0.009066707074612776
6.69,-0.0013998894530947784
6.7,-0.006348105363800414
6.71,0.00022330643079449854
6.72,-0.009267469065082008
6.73,-0.0033421119937915586
6.74,0.009484877995810362
6.75,0.00843688019092158
6.76,-0.007269357212317229
6.7700000000000005,0.005041129993603784
6.78,-0.0001995175013519354
6.79,0.0005460091244040618
6.8,0.0008662884452591956
6.8100000000000005,-0.008229213871860222
6.82,0.00784220490041646
6.83,-0.004579317389096287
6.84,0.002718442227564897
6.8500000000000005,-0.009864633338489966
6.86,-0.005170019983685286
6.87,0.006904935992830095
6.88,0.003916028589024173
6.890000000000001,-0.008938551804853678
6.9,-0.004216749326380307
6.91,-0.008633416135798924
6.92,0.0004893991629677779
6.93,0.006857594765489751
6.94,-0.006994584527367649
6.95,-0.0038427642365436833
6.96,0.0012733193350771277
6.97,-0.006704114190294383
6.98,0.005049425830787451
6.99,-0.0009202843050984642
7.0,0.0015277311778340071
7.01,0.0026319650882583954
7.0200000000000005,-0.005410616951581511
7.03,-0.0064316531121078584
7.04,-0.0033767002018628032
7.05,0.008346198811182462
7.0600000000000005,-0.002201509839367566
7.07,0.008517237948437123
7.08,0.004478449407449649
7.09,0.0017698833993522057
7.1000000000000005,-0.003301525398406362
7.11,-0.003411144616613542
7.12,0.007202664288602058
7.13,0.004681696191030725
7.140000000000001,0.006519685323714665
7.15,0.0099943865122321
7.16,0.0024325809973288707
7.17,-0.006392443816467193
7.18,0.005369433954106837
7.19,-0.0021765694460212457
7.2,-0.008646546177752344
7.21,-0.0018876982235579917
7.22,0.0001694326676059347
7.23,0.009000384802554285
7.24,0.002147446232192169
7.25,-0.000962723913926735
7.26,-0.0065398829215717914
7.2700000000000005,-0.00563816724247594
7.28,0.008126961269309762
7.29,0.008598814821217481
7.3,0.003273766526804287
7.3100000000000005,0.009475279211132075
7.32,-9.77241200778075e-05
7.33,-0.009202063048422568
7.34,-0.003702914838587066
7.3500000000000005,0.005520511812091938
7.36,-0.006554105556368492
7.37,0.00018536743080458523
7.38,0.0034256817311372114
7.390000000000001,-0.005261068977934868
7.4,0.00877214372167884
7.41,0.00786741099470393
7.42,0.003075606683573222
7.43,-0.0035954202349525403
7.44,0.003596236288847275
7.45,-0.004258096504378784
7.46,0.0031277378712577623
7.47,-0.0072987166081828515
7.48,0.0020603022483245987
7.49,0.0038206490487912876
7.5,0.001960514131384301
7.51,0.005160024309267168
7.5200000000000005,0.004729725364454854
7.53,-0.005884549496679495
7.54,-0.0004949923972114023
7.55,0.0014129228531862981
7.5600000000000005,0.006964752430256937
7.57,-0.007194891771442445
7.58,0.005200298112679443
7.59,0.0041197808930370765
7.6000000000000005,0.008809218414214037
7.61,0.002244120545206516
7.62,-0.005926293025659874
7.63,0.00986716786961782
7.640000000000001,-0.0025225813186195946
7.65,0.004990484792627316
7.66,0.0015974490167139019
7.67,0.0019570752539755827
7.68,0.008872914068502978
7.69,1.0754555046026473e-05
7.7,-0.008494067015595654
7.71,0.0009122367582813061
7.72,-0.004615796171350712
7.73,0.005095837099926573
7.74,0.002861072002829099
7.75,-0.008911631075680175
7.76,0.008524245743985583
7.7700000000000005,0.0012983921412615639
7.78,-0.006858590375786109
7.79,-0.008403832277076686
7.8,-0.000853559345586204
7.8100000000000005,-0.0019953387816771615
7.82,-0.0016896824002933103
7.83,-0.009755144345032567
7.84,-0.0006681856770000012
7.8500000000000005,-0.007886419234729871
7.86,-0.0021043771587239603
7.87,-0.00950571396277755
7.88,0.003459758474405496
7.890000000000001,-0.008410324380088922
7.9,0.0033970800063255584
7.91,-0.0010704339521740262
7.92,-0.005873812023092562
7.930000000000001,-0.0023078699744495746
7.94,-0.005555919931536704
7.95,-0.0034114733992260376
7.96,-0.00716713955064336
7.97,-0.004960883828717353
7.98,-0.008179126637294459
7.99,0.009687446270205518
8.0,-0.005136740764142012
8.01,0.0017118822518293973
8.02,0.0016211152734631022
8.03,0.009594467400158286
8.040000000000001,-0.0006798203663299137
8.05,0.0005347778195540394
8.06,-0.0025436217699929074
8.07,0.0009502660067027512
8.08,0.009349940293505795
8.09,-0.0034461989707449733
8.1,0.0064547888092385975
8.11,0.0013263920214142636
8.120000000000001,0.006873773549095562
8.13,0.000829236841573577
8.14,-0.0011158169665736236
8.15,-0.006878173469794622
8.16,0.0036817735276423423
8.17,-0.008126335463819441
8.18,0.006340460303550637
8.19,-0.0034298653905626073
8.2,-0.005303173988483967
8.21,-0.009195221497278978
8.22,-0.002570965227181714
8.23,0.006739936520370022
8.24,0.007515291253795983
8.25,0.008653416543703862
8.26,-0.004995613560508967
8.27,0.002405813549164977
8.28,-0.007813282051975106
8.290000000000001,-0.002149249286370225
8.3,-0.0006973571702637068
8.31,-0.007595260686772649
8.32,-0.004188104345949762
8.33,-0.008215662142181815
8.34,0.005777072493935593
8.35,0.0039057738462422546
8.36,0.0013080516825506993
8.370000000000001,0.008547286795214338
8.38,-0.008934191555577283
8.39,0.0007687321996387685
8.4,-0.008990447313280844
8.41,0.00026426844797117904
8.42,1.2126918371175438e-06
8.43,0.005089902922580096
8.44,0.0002897918347681272
8.45,-0.00417216036758012
8.46,0.0024449112632109644
8.47,-0.0010971318118102417
8.48,-0.008726301779916443
8.49,-0.0007341498827066091
8.5,0.007629075419527195
8.51,-0.007001891492268731
8.52,0.008672357573031387
8.53,0.0074719799975148955
8.540000000000001,0.002465772715293293
8.55,-0.0001649306137106038
8.56,0.008903246017968132
8.57,-0.008467451043942491
8.58,-0.006291343895084733
8.59,-0.0025983277531226295
8.6,-0.001984924697001473
8.61,0.0010063329100713243
8.620000000000001,0.0007657741061519573
8.63,0.0014055599942037148
8.64,0.007040605225224613
8.65,0.0026581830107982804
8.66,-0.0023563260822489097
8.67,-0.00693196129267923
8.68,0.009768272469970902
8.69,0.002142751940011239
8.700000000000001,0.001553640284097461
8.71,-8.547660052890364e-05
8.72,0.0008520635529565054
8.73,-0.006847374381627851
8.74,0.0052831412144441064
8.75,-0.008955202514723731
8.76,0.007468643907625494
8.77,-0.008566725254808696
8.78,0.008607296172435658
8.790000000000001,-0.0019888202288181386
8.8,-0.0005717373877780867
8.81,-0.0060722588719624064
8.82,0.0023384372110264225
8.83,0.0055958959916066996
8.84,0.004841677948415427
8.85,0.009788859417957188
8.86,0.009552574416376183
8.870000000000001,-0.0027655677725358842
8.88,-0.005138133051974845
8.89,0.0024115371426613377
8.9,0.006124563126417343
8.91,0.004704224610656319
8.92,0.0010642426225550006
8.93,0.006779590452389161
8.94,0.00989720876160942
8.950000000000001,-0.0025130408366852916
8.96,0.0036929136867802966
8.97,-0.005308456415180818
8.98,-0.0007705732391234139
8.99,0.00017147351090987875
9.0,0.008431095876425826
9.01,0.002691765114762658
9.02,-0.006975755452429622
9.03,-0.0018653157661947233
9.040000000000001,0.004367164149999672
9.05,-0.0057469146110854545
9.06,0.003122962746870031
9.07,0.008752967849243563
9.08,-0.008635354941926472
9.09,0.003643640203751691
9.1,-0.00043740486897184475
9.11,0.008968388003483768
9.120000000000001,-0.0018826629026747893
9.13,-0.0025275190258774276
9.14,0.004493122028887629
9.15,-0.004917599069397209
9.16,0.004403395205619519
9.17,-0.0012106641227923529
9.18,0.006162014192868543
9.19,0.005306038402251972
9.200000000000001,0.008623049875788174
9.21,0.003549616248974527
9.22,0.00599524066387957
9.23,-0.005038503968357422
9.24,0.0008758234827450639
9.25,0.004276664325618372
9.26,-0.009317659926123862
9.27,-0.007414337365925122
9.28,-0.00978578434999107
9.290000000000001,-0.0022917291510074515
9.3,0.0009051018554172667
9.31,0.008012777757653683
9.32,0.004361848759521933
9.33,-0.00440616845460605
9.34,0.004470172682425215
9.35,-0.0010103456805362048
9.36,0.0015094400682906291
9.370000000000001,0.0027005657559944756
9.38,-0.005656000544599364
9.39,0.0076751307805021565
9.4,0.00491384309824168
9.41,-0.007914701720178585
9.42,0.005651364896354835
9.43,-0.009048420707439175
9.44,0.002106538095397917
9.450000000000001,0.009772598105036742
9.46,-0.007658409002233572
9.47,0.002185371995506103
9.48,-0.0005814533697077514
9.49,-0.0017856172028379112
9.5,0.006118828585552445
9.51,0.002805709131751743
9.52,0.009064499310093932
9.53,0.009516821018213334
9.540000000000001,-0.007491899258335703
9.55,-0.002093328423845346
9.56,-0.008381041239728017
9.57,-0.0040745836105608
9.58,-0.0017211484919744165
9.59,-0.0032752351055144067
9.6,0.009378776640059988
9.61,0.006851168463033663
9.620000000000001,0.0031541341978767266
9.63,0.002830623764840185
9.64,-0.005272475658899412
9.65,0.006970642974354556
9.66,-0.001900187986398431
